,file_name,prediction
7116,57116,9
7117,57117,0
7118,57118,8
7119,57119,7
7120,57120,0
7121,57121,8
7122,57122,6
7123,57123,4
7124,57124,9
7125,57125,6
7126,57126,4
7127,57127,4
7128,57128,5
7129,57129,9
7130,57130,2
7131,57131,3
7132,57132,5
7133,57133,8
7134,57134,7
7135,57135,4
7136,57136,5
7137,57137,7
7138,57138,6
7139,57139,2
7140,57140,6
7141,57141,3
7142,57142,2
7143,57143,6
7144,57144,4
7145,57145,9
7146,57146,4
7147,57147,6
7148,57148,9
7149,57149,3
7150,57150,7
7151,57151,2
7152,57152,9
7153,57153,2
7154,57154,0
7155,57155,4
7156,57156,5
7157,57157,6
7158,57158,6
7159,57159,9
7160,57160,1
7161,57161,0
7162,57162,0
7163,57163,2
7164,57164,8
7165,57165,5
7166,57166,3
7167,57167,5
7168,57168,5
7169,57169,1
7170,57170,1
7171,57171,5
7172,57172,3
7173,57173,3
7174,57174,8
7175,57175,9
7176,57176,0
7177,57177,9
7178,57178,7
7179,57179,8
7180,57180,5
7181,57181,7
7182,57182,5
7183,57183,2
7184,57184,4
7185,57185,2
7186,57186,0
7187,57187,9
7188,57188,7
7189,57189,8
7190,57190,1
7191,57191,2
7192,57192,1
7193,57193,1
7194,57194,3
7195,57195,0
7196,57196,7
7197,57197,1
7198,57198,6
7199,57199,3
7200,57200,8
7201,57201,0
7202,57202,0
7203,57203,1
7204,57204,7
7205,57205,2
7206,57206,9
7207,57207,3
7208,57208,4
7209,57209,4
7210,57210,8
7211,57211,3
7212,57212,8
7213,57213,6
7214,57214,0
7215,57215,7
7216,57216,8
7217,57217,8
7218,57218,6
7219,57219,9
7220,57220,1
7221,57221,0
7222,57222,1
7223,57223,1
7224,57224,4
7225,57225,2
7226,57226,6
7227,57227,3
7228,57228,9
7229,57229,4
7230,57230,7
7231,57231,5
7232,57232,5
7233,57233,6
7234,57234,5
7235,57235,7
7236,57236,9
7237,57237,8
7238,57238,8
7239,57239,9
7240,57240,5
7241,57241,0
7242,57242,5
7243,57243,1
7244,57244,1
7245,57245,2
7246,57246,9
7247,57247,3
7248,57248,5
7249,57249,4
7250,57250,1
7251,57251,5
7252,57252,0
7253,57253,6
7254,57254,6
7255,57255,7
7256,57256,5
7257,57257,8
7258,57258,9
7259,57259,9
7260,57260,6
7261,57261,0
7262,57262,2
7263,57263,8
7264,57264,3
7265,57265,3
7266,57266,1
7267,57267,9
7268,57268,1
7269,57269,5
7270,57270,2
7271,57271,5
7272,57272,1
7273,57273,2
7274,57274,9
7275,57275,6
7276,57276,2
7277,57277,8
7278,57278,3
7279,57279,4
7280,57280,7
7281,57281,9
7282,57282,7
7283,57283,1
7284,57284,2
7285,57285,7
7286,57286,7
7287,57287,1
7288,57288,0
7289,57289,2
7290,57290,9
7291,57291,3
7292,57292,7
7293,57293,5
7294,57294,9
7295,57295,9
7296,57296,0
7297,57297,6
7298,57298,0
7299,57299,9
7300,57300,3
7301,57301,1
7302,57302,8
7303,57303,1
7304,57304,8
7305,57305,1
7306,57306,3
7307,57307,2
7308,57308,3
7309,57309,9
7310,57310,1
7311,57311,5
7312,57312,3
7313,57313,6
7314,57314,6
7315,57315,8
7316,57316,8
7317,57317,1
7318,57318,8
7319,57319,2
7320,57320,5
7321,57321,0
7322,57322,1
7323,57323,7
7324,57324,8
7325,57325,7
7326,57326,0
7327,57327,5
7328,57328,4
7329,57329,8
7330,57330,5
7331,57331,2
7332,57332,8
7333,57333,9
7334,57334,4
7335,57335,8
7336,57336,3
7337,57337,7
7338,57338,2
7339,57339,1
7340,57340,1
7341,57341,3
7342,57342,2
7343,57343,4
7344,57344,7
7345,57345,5
7346,57346,6
7347,57347,6
7348,57348,8
7349,57349,0
7350,57350,7
7351,57351,3
7352,57352,8
7353,57353,6
7354,57354,4
7355,57355,8
7356,57356,0
7357,57357,7
7358,57358,2
7359,57359,0
7360,57360,6
7361,57361,4
7362,57362,1
7363,57363,2
7364,57364,0
7365,57365,7
7366,57366,2
7367,57367,7
7368,57368,4
7369,57369,5
7370,57370,4
7371,57371,4
7372,57372,7
7373,57373,3
7374,57374,9
7375,57375,4
7376,57376,3
7377,57377,2
7378,57378,1
7379,57379,8
7380,57380,9
7381,57381,1
7382,57382,4
7383,57383,5
7384,57384,0
7385,57385,1
7386,57386,7
7387,57387,2
7388,57388,2
7389,57389,4
7390,57390,0
7391,57391,3
7392,57392,8
7393,57393,0
7394,57394,2
7395,57395,0
7396,57396,3
7397,57397,0
7398,57398,2
7399,57399,3
7400,57400,1
7401,57401,3
7402,57402,3
7403,57403,3
7404,57404,8
7405,57405,7
7406,57406,9
7407,57407,0
7408,57408,0
7409,57409,6
7410,57410,1
7411,57411,8
7412,57412,1
7413,57413,6
7414,57414,7
7415,57415,3
7416,57416,2
7417,57417,4
7418,57418,1
7419,57419,6
7420,57420,0
7421,57421,9
7422,57422,4
7423,57423,9
7424,57424,3
7425,57425,8
7426,57426,3
7427,57427,2
7428,57428,9
7429,57429,7
7430,57430,1
7431,57431,7
7432,57432,9
7433,57433,1
7434,57434,8
7435,57435,0
7436,57436,1
7437,57437,1
7438,57438,6
7439,57439,2
7440,57440,1
7441,57441,3
7442,57442,2
7443,57443,4
7444,57444,9
7445,57445,7
7446,57446,2
7447,57447,8
7448,57448,2
7449,57449,9
7450,57450,8
7451,57451,0
7452,57452,9
7453,57453,1
7454,57454,1
7455,57455,2
7456,57456,6
7457,57457,5
7458,57458,7
7459,57459,4
7460,57460,1
7461,57461,5
7462,57462,5
7463,57463,6
7464,57464,1
7465,57465,7
7466,57466,4
7467,57467,8
7468,57468,3
7469,57469,9
7470,57470,5
7471,57471,0
7472,57472,3
7473,57473,1
7474,57474,3
7475,57475,2
7476,57476,9
7477,57477,8
7478,57478,2
7479,57479,7
7480,57480,9
7481,57481,8
7482,57482,4
7483,57483,9
7484,57484,8
7485,57485,9
7486,57486,0
7487,57487,9
7488,57488,3
7489,57489,5
7490,57490,6
7491,57491,0
7492,57492,3
7493,57493,8
7494,57494,0
7495,57495,3
7496,57496,2
7497,57497,5
7498,57498,6
7499,57499,4
7500,57500,2
7501,57501,8
7502,57502,7
7503,57503,2
7504,57504,7
7505,57505,1
7506,57506,2
7507,57507,6
7508,57508,6
7509,57509,2
7510,57510,5
7511,57511,5
7512,57512,7
7513,57513,8
7514,57514,6
7515,57515,8
7516,57516,1
7517,57517,1
7518,57518,6
7519,57519,6
7520,57520,2
7521,57521,1
7522,57522,3
7523,57523,3
7524,57524,4
7525,57525,0
7526,57526,7
7527,57527,5
7528,57528,5
7529,57529,4
7530,57530,4
7531,57531,9
7532,57532,8
7533,57533,3
7534,57534,7
7535,57535,7
7536,57536,0
7537,57537,4
7538,57538,4
7539,57539,9
7540,57540,7
7541,57541,7
7542,57542,0
7543,57543,0
7544,57544,4
7545,57545,9
7546,57546,7
7547,57547,7
7548,57548,4
7549,57549,7
7550,57550,7
7551,57551,9
7552,57552,1
7553,57553,5
7554,57554,6
7555,57555,7
7556,57556,7
7557,57557,6
7558,57558,0
7559,57559,4
7560,57560,7
7561,57561,8
7562,57562,8
7563,57563,9
7564,57564,7
7565,57565,6
7566,57566,8
7567,57567,9
7568,57568,3
7569,57569,4
7570,57570,7
7571,57571,1
7572,57572,7
7573,57573,2
7574,57574,2
7575,57575,0
7576,57576,7
7577,57577,6
7578,57578,6
7579,57579,1
7580,57580,8
7581,57581,7
7582,57582,4
7583,57583,2
7584,57584,3
7585,57585,4
7586,57586,0
7587,57587,6
7588,57588,2
7589,57589,4
7590,57590,9
7591,57591,6
7592,57592,2
7593,57593,5
7594,57594,3
7595,57595,0
7596,57596,8
7597,57597,2
7598,57598,3
7599,57599,1
7600,57600,7
7601,57601,0
7602,57602,8
7603,57603,1
7604,57604,2
7605,57605,2
7606,57606,2
7607,57607,1
7608,57608,3
7609,57609,7
7610,57610,5
7611,57611,8
7612,57612,3
7613,57613,1
7614,57614,1
7615,57615,2
7616,57616,8
7617,57617,8
7618,57618,8
7619,57619,2
7620,57620,2
7621,57621,7
7622,57622,6
7623,57623,9
7624,57624,8
7625,57625,3
7626,57626,2
7627,57627,9
7628,57628,3
7629,57629,0
7630,57630,9
7631,57631,1
7632,57632,2
7633,57633,2
7634,57634,0
7635,57635,3
7636,57636,9
7637,57637,4
7638,57638,9
7639,57639,5
7640,57640,8
7641,57641,6
7642,57642,0
7643,57643,9
7644,57644,1
7645,57645,0
7646,57646,7
7647,57647,1
7648,57648,8
7649,57649,2
7650,57650,0
7651,57651,3
7652,57652,7
7653,57653,7
7654,57654,2
7655,57655,8
7656,57656,6
7657,57657,9
7658,57658,2
7659,57659,0
7660,57660,3
7661,57661,1
7662,57662,6
7663,57663,4
7664,57664,8
7665,57665,8
7666,57666,8
7667,57667,7
7668,57668,8
7669,57669,2
7670,57670,9
7671,57671,5
7672,57672,7
7673,57673,1
7674,57674,9
7675,57675,6
7676,57676,7
7677,57677,4
7678,57678,8
7679,57679,3
7680,57680,3
7681,57681,9
7682,57682,0
7683,57683,5
7684,57684,1
7685,57685,0
7686,57686,0
7687,57687,4
7688,57688,9
7689,57689,3
7690,57690,4
7691,57691,6
7692,57692,7
7693,57693,0
7694,57694,2
7695,57695,0
7696,57696,8
7697,57697,8
7698,57698,3
7699,57699,9
7700,57700,0
7701,57701,8
7702,57702,7
7703,57703,7
7704,57704,4
7705,57705,0
7706,57706,4
7707,57707,0
7708,57708,4
7709,57709,4
7710,57710,5
7711,57711,1
7712,57712,4
7713,57713,4
7714,57714,6
7715,57715,1
7716,57716,2
7717,57717,3
7718,57718,1
7719,57719,6
7720,57720,0
7721,57721,4
7722,57722,1
7723,57723,7
7724,57724,4
7725,57725,7
7726,57726,2
7727,57727,0
7728,57728,5
7729,57729,9
7730,57730,0
7731,57731,8
7732,57732,3
7733,57733,4
7734,57734,3
7735,57735,3
7736,57736,8
7737,57737,8
7738,57738,1
7739,57739,3
7740,57740,1
7741,57741,2
7742,57742,2
7743,57743,5
7744,57744,4
7745,57745,8
7746,57746,0
7747,57747,4
7748,57748,7
7749,57749,1
7750,57750,3
7751,57751,7
7752,57752,2
7753,57753,9
7754,57754,6
7755,57755,7
7756,57756,6
7757,57757,0
7758,57758,6
7759,57759,9
7760,57760,0
7761,57761,1
7762,57762,3
7763,57763,7
7764,57764,6
7765,57765,3
7766,57766,3
7767,57767,8
7768,57768,5
7769,57769,0
7770,57770,6
7771,57771,3
7772,57772,8
7773,57773,8
7774,57774,7
7775,57775,1
7776,57776,9
7777,57777,6
7778,57778,1
7779,57779,4
7780,57780,1
7781,57781,7
7782,57782,9
7783,57783,6
7784,57784,0
7785,57785,1
7786,57786,9
7787,57787,5
7788,57788,3
7789,57789,5
7790,57790,2
7791,57791,6
7792,57792,7
7793,57793,5
7794,57794,4
7795,57795,0
7796,57796,9
7797,57797,1
7798,57798,0
7799,57799,2
7800,57800,8
7801,57801,3
7802,57802,6
7803,57803,4
7804,57804,3
7805,57805,5
7806,57806,3
7807,57807,6
7808,57808,2
7809,57809,7
7810,57810,0
7811,57811,0
7812,57812,5
7813,57813,1
7814,57814,5
7815,57815,2
7816,57816,1
7817,57817,3
7818,57818,5
7819,57819,4
7820,57820,3
7821,57821,5
7822,57822,0
7823,57823,6
7824,57824,5
7825,57825,7
7826,57826,8
7827,57827,0
7828,57828,7
7829,57829,1
7830,57830,1
7831,57831,2
7832,57832,8
7833,57833,3
7834,57834,1
7835,57835,4
7836,57836,7
7837,57837,5
7838,57838,2
7839,57839,7
7840,57840,4
7841,57841,4
7842,57842,6
7843,57843,0
7844,57844,4
7845,57845,4
7846,57846,6
7847,57847,0
7848,57848,5
7849,57849,1
7850,57850,6
7851,57851,7
7852,57852,5
7853,57853,5
7854,57854,9
7855,57855,1
7856,57856,3
7857,57857,4
7858,57858,7
7859,57859,2
7860,57860,6
7861,57861,4
7862,57862,4
7863,57863,3
7864,57864,3
7865,57865,1
7866,57866,7
7867,57867,7
7868,57868,3
7869,57869,8
7870,57870,8
7871,57871,2
7872,57872,3
7873,57873,4
7874,57874,9
7875,57875,4
7876,57876,2
7877,57877,3
7878,57878,2
7879,57879,3
7880,57880,9
7881,57881,6
7882,57882,9
7883,57883,6
7884,57884,7
7885,57885,7
7886,57886,3
7887,57887,0
7888,57888,1
7889,57889,2
7890,57890,2
7891,57891,6
7892,57892,4
7893,57893,3
7894,57894,7
7895,57895,9
7896,57896,9
7897,57897,3
7898,57898,8
7899,57899,2
7900,57900,0
7901,57901,8
7902,57902,5
7903,57903,1
7904,57904,2
7905,57905,7
7906,57906,1
7907,57907,0
7908,57908,2
7909,57909,3
7910,57910,2
7911,57911,2
7912,57912,0
7913,57913,9
7914,57914,3
7915,57915,4
7916,57916,0
7917,57917,0
7918,57918,8
7919,57919,3
7920,57920,3
7921,57921,7
7922,57922,8
7923,57923,7
7924,57924,0
7925,57925,7
7926,57926,5
7927,57927,7
7928,57928,2
7929,57929,1
7930,57930,2
7931,57931,1
7932,57932,3
7933,57933,2
7934,57934,4
7935,57935,6
7936,57936,2
7937,57937,4
7938,57938,9
7939,57939,2
7940,57940,4
7941,57941,3
7942,57942,5
7943,57943,6
7944,57944,5
7945,57945,4
7946,57946,4
7947,57947,5
7948,57948,1
7949,57949,7
7950,57950,4
7951,57951,5
7952,57952,3
7953,57953,2
7954,57954,6
7955,57955,8
7956,57956,2
7957,57957,1
7958,57958,7
7959,57959,6
7960,57960,1
7961,57961,1
7962,57962,0
7963,57963,0
7964,57964,2
7965,57965,4
7966,57966,2
7967,57967,3
7968,57968,1
7969,57969,1
7970,57970,7
7971,57971,6
7972,57972,4
7973,57973,1
7974,57974,3
7975,57975,9
7976,57976,2
7977,57977,0
7978,57978,7
7979,57979,1
7980,57980,7
7981,57981,2
7982,57982,5
7983,57983,3
7984,57984,8
7985,57985,4
7986,57986,9
7987,57987,5
7988,57988,8
7989,57989,6
7990,57990,3
7991,57991,7
7992,57992,2
7993,57993,8
7994,57994,6
7995,57995,0
7996,57996,7
7997,57997,1
7998,57998,1
7999,57999,2
8000,58000,2
8001,58001,3
8002,58002,0
8003,58003,4
8004,58004,9
8005,58005,5
8006,58006,9
8007,58007,6
8008,58008,1
8009,58009,7
8010,58010,6
8011,58011,8
8012,58012,0
8013,58013,9
8014,58014,0
8015,58015,0
8016,58016,6
8017,58017,1
8018,58018,4
8019,58019,2
8020,58020,8
8021,58021,3
8022,58022,1
8023,58023,4
8024,58024,8
8025,58025,5
8026,58026,2
8027,58027,6
8028,58028,8
8029,58029,7
8030,58030,2
8031,58031,8
8032,58032,2
8033,58033,1
8034,58034,9
8035,58035,0
8036,58036,8
8037,58037,4
8038,58038,0
8039,58039,5
8040,58040,5
8041,58041,6
8042,58042,7
8043,58043,6
8044,58044,2
8045,58045,3
8046,58046,8
8047,58047,4
8048,58048,3
8049,58049,4
8050,58050,8
8051,58051,1
8052,58052,1
8053,58053,0
8054,58054,9
8055,58055,6
8056,58056,1
8057,58057,4
8058,58058,8
8059,58059,9
8060,58060,2
8061,58061,7
8062,58062,0
8063,58063,2
8064,58064,9
8065,58065,3
8066,58066,4
8067,58067,3
8068,58068,2
8069,58069,9
8070,58070,8
8071,58071,2
8072,58072,6
8073,58073,0
8074,58074,0
8075,58075,9
8076,58076,9
8077,58077,3
8078,58078,7
8079,58079,3
8080,58080,2
8081,58081,9
8082,58082,1
8083,58083,1
8084,58084,3
8085,58085,5
8086,58086,3
8087,58087,2
8088,58088,9
8089,58089,3
8090,58090,7
8091,58091,1
8092,58092,7
8093,58093,6
8094,58094,7
8095,58095,7
8096,58096,9
8097,58097,3
8098,58098,3
8099,58099,7
8100,58100,8
8101,58101,1
8102,58102,0
8103,58103,2
8104,58104,2
8105,58105,1
8106,58106,7
8107,58107,8
8108,58108,0
8109,58109,7
8110,58110,0
8111,58111,6
8112,58112,9
8113,58113,3
8114,58114,2
8115,58115,6
8116,58116,0
8117,58117,5
8118,58118,7
8119,58119,5
8120,58120,1
8121,58121,0
8122,58122,8
8123,58123,1
8124,58124,6
8125,58125,7
8126,58126,2
8127,58127,9
8128,58128,7
8129,58129,9
8130,58130,5
8131,58131,4
8132,58132,9
8133,58133,6
8134,58134,5
8135,58135,2
8136,58136,6
8137,58137,2
8138,58138,8
8139,58139,1
8140,58140,7
8141,58141,5
8142,58142,5
8143,58143,7
8144,58144,3
8145,58145,5
8146,58146,0
8147,58147,1
8148,58148,1
8149,58149,3
8150,58150,8
8151,58151,4
8152,58152,9
8153,58153,4
8154,58154,5
8155,58155,1
8156,58156,8
8157,58157,6
8158,58158,8
8159,58159,7
8160,58160,0
8161,58161,1
8162,58162,2
8163,58163,3
8164,58164,4
8165,58165,5
8166,58166,6
8167,58167,7
8168,58168,8
8169,58169,9
8170,58170,0
8171,58171,1
8172,58172,2
8173,58173,3
8174,58174,4
8175,58175,5
8176,58176,6
8177,58177,7
8178,58178,8
8179,58179,9
8180,58180,0
8181,58181,1
8182,58182,2
8183,58183,3
8184,58184,4
8185,58185,7
8186,58186,8
8187,58187,7
8188,58188,7
8189,58189,1
8190,58190,5
8191,58191,6
8192,58192,2
8193,58193,5
8194,58194,4
8195,58195,8
8196,58196,1
8197,58197,7
8198,58198,1
8199,58199,8
8200,58200,3
8201,58201,8
8202,58202,7
8203,58203,1
8204,58204,7
8205,58205,7
8206,58206,0
8207,58207,1
8208,58208,4
8209,58209,4
8210,58210,4
8211,58211,4
8212,58212,4
8213,58213,9
8214,58214,7
8215,58215,2
8216,58216,6
8217,58217,5
8218,58218,4
8219,58219,3
8220,58220,8
8221,58221,7
8222,58222,9
8223,58223,0
8224,58224,6
8225,58225,4
8226,58226,6
8227,58227,3
8228,58228,7
8229,58229,0
8230,58230,1
8231,58231,4
8232,58232,8
8233,58233,8
8234,58234,1
8235,58235,2
8236,58236,9
8237,58237,3
8238,58238,1
8239,58239,8
8240,58240,4
8241,58241,2
8242,58242,9
8243,58243,9
8244,58244,2
8245,58245,9
8246,58246,6
8247,58247,0
8248,58248,5
8249,58249,3
8250,58250,3
8251,58251,6
8252,58252,3
8253,58253,1
8254,58254,2
8255,58255,5
8256,58256,0
8257,58257,3
8258,58258,7
8259,58259,6
8260,58260,1
8261,58261,0
8262,58262,5
8263,58263,9
8264,58264,9
8265,58265,0
8266,58266,1
8267,58267,2
8268,58268,3
8269,58269,4
8270,58270,5
8271,58271,6
8272,58272,7
8273,58273,8
8274,58274,9
8275,58275,0
8276,58276,1
8277,58277,2
8278,58278,3
8279,58279,4
8280,58280,5
8281,58281,6
8282,58282,7
8283,58283,8
8284,58284,9
8285,58285,0
8286,58286,1
8287,58287,2
8288,58288,3
8289,58289,4
8290,58290,5
8291,58291,6
8292,58292,7
8293,58293,8
8294,58294,9
8295,58295,6
8296,58296,8
8297,58297,2
8298,58298,3
8299,58299,7
8300,58300,4
8301,58301,6
8302,58302,8
8303,58303,6
8304,58304,6
8305,58305,8
8306,58306,0
8307,58307,1
8308,58308,7
8309,58309,1
8310,58310,7
8311,58311,3
8312,58312,5
8313,58313,0
8314,58314,2
8315,58315,2
8316,58316,0
8317,58317,2
8318,58318,5
8319,58319,4
8320,58320,1
8321,58321,5
8322,58322,1
8323,58323,2
8324,58324,3
8325,58325,4
8326,58326,8
8327,58327,3
8328,58328,3
8329,58329,6
8330,58330,5
8331,58331,9
8332,58332,9
8333,58333,3
8334,58334,8
8335,58335,1
8336,58336,3
8337,58337,7
8338,58338,9
8339,58339,3
8340,58340,4
8341,58341,1
8342,58342,7
8343,58343,3
8344,58344,4
8345,58345,6
8346,58346,7
8347,58347,4
8348,58348,9
8349,58349,7
8350,58350,0
8351,58351,9
8352,58352,6
8353,58353,0
8354,58354,6
8355,58355,1
8356,58356,0
8357,58357,5
8358,58358,8
8359,58359,5
8360,58360,0
8361,58361,1
8362,58362,0
8363,58363,9
8364,58364,4
8365,58365,5
8366,58366,9
8367,58367,7
8368,58368,1
8369,58369,9
8370,58370,6
8371,58371,8
8372,58372,9
8373,58373,2
8374,58374,8
8375,58375,5
8376,58376,0
8377,58377,1
8378,58378,2
8379,58379,3
8380,58380,4
8381,58381,5
8382,58382,6
8383,58383,7
8384,58384,8
8385,58385,9
8386,58386,0
8387,58387,1
8388,58388,8
8389,58389,3
8390,58390,4
8391,58391,5
8392,58392,6
8393,58393,7
8394,58394,2
8395,58395,9
8396,58396,0
8397,58397,1
8398,58398,2
8399,58399,3
8400,58400,4
8401,58401,9
8402,58402,0
8403,58403,5
8404,58404,6
8405,58405,8
8406,58406,3
8407,58407,9
8408,58408,0
8409,58409,2
8410,58410,3
8411,58411,3
8412,58412,3
8413,58413,3
8414,58414,5
8415,58415,6
8416,58416,4
8417,58417,4
8418,58418,2
8419,58419,5
8420,58420,4
8421,58421,3
8422,58422,9
8423,58423,6
8424,58424,8
8425,58425,7
8426,58426,9
8427,58427,1
8428,58428,5
8429,58429,2
8430,58430,6
8431,58431,3
8432,58432,4
8433,58433,4
8434,58434,1
8435,58435,6
8436,58436,4
8437,58437,9
8438,58438,6
8439,58439,5
8440,58440,8
8441,58441,2
8442,58442,6
8443,58443,6
8444,58444,7
8445,58445,8
8446,58446,8
8447,58447,1
8448,58448,8
8449,58449,3
8450,58450,7
8451,58451,1
8452,58452,2
8453,58453,7
8454,58454,0
8455,58455,7
8456,58456,5
8457,58457,0
8458,58458,0
8459,58459,1
8460,58460,5
8461,58461,0
8462,58462,0
8463,58463,4
8464,58464,8
8465,58465,3
8466,58466,1
8467,58467,8
8468,58468,2
8469,58469,9
8470,58470,8
8471,58471,5
8472,58472,2
8473,58473,6
8474,58474,4
8475,58475,8
8476,58476,2
8477,58477,5
8478,58478,4
8479,58479,1
8480,58480,7
8481,58481,1
8482,58482,4
8483,58483,3
8484,58484,9
8485,58485,7
8486,58486,1
8487,58487,2
8488,58488,6
8489,58489,0
8490,58490,7
8491,58491,3
8492,58492,0
8493,58493,1
8494,58494,2
8495,58495,3
8496,58496,4
8497,58497,7
8498,58498,8
8499,58499,9
8500,58500,0
8501,58501,1
8502,58502,2
8503,58503,3
8504,58504,4
8505,58505,5
8506,58506,6
8507,58507,7
8508,58508,8
8509,58509,9
8510,58510,0
8511,58511,1
8512,58512,2
8513,58513,3
8514,58514,4
8515,58515,5
8516,58516,6
8517,58517,7
8518,58518,8
8519,58519,9
8520,58520,7
8521,58521,0
8522,58522,6
8523,58523,0
8524,58524,7
8525,58525,3
8526,58526,7
8527,58527,3
8528,58528,7
8529,58529,9
8530,58530,7
8531,58531,4
8532,58532,0
8533,58533,2
8534,58534,6
8535,58535,5
8536,58536,6
8537,58537,5
8538,58538,2
8539,58539,9
8540,58540,5
8541,58541,3
8542,58542,9
8543,58543,8
8544,58544,3
8545,58545,4
8546,58546,0
8547,58547,5
8548,58548,4
8549,58549,6
8550,58550,3
8551,58551,4
8552,58552,8
8553,58553,0
8554,58554,6
8555,58555,4
8556,58556,8
8557,58557,1
8558,58558,3
8559,58559,4
8560,58560,3
8561,58561,1
8562,58562,9
8563,58563,2
8564,58564,3
8565,58565,7
8566,58566,9
8567,58567,1
8568,58568,2
8569,58569,5
8570,58570,1
8571,58571,7
8572,58572,2
8573,58573,8
8574,58574,7
8575,58575,0
8576,58576,1
8577,58577,9
8578,58578,6
8579,58579,4
8580,58580,1
8581,58581,2
8582,58582,3
8583,58583,7
8584,58584,0
8585,58585,2
8586,58586,1
8587,58587,3
8588,58588,1
8589,58589,7
8590,58590,2
8591,58591,1
8592,58592,6
8593,58593,5
8594,58594,0
8595,58595,9
8596,58596,9
8597,58597,1
8598,58598,6
8599,58599,0
8600,58600,1
8601,58601,2
8602,58602,3
8603,58603,4
8604,58604,5
8605,58605,6
8606,58606,7
8607,58607,8
8608,58608,9
8609,58609,0
8610,58610,1
8611,58611,2
8612,58612,3
8613,58613,4
8614,58614,7
8615,58615,8
8616,58616,9
8617,58617,0
8618,58618,1
8619,58619,2
8620,58620,3
8621,58621,4
8622,58622,5
8623,58623,6
8624,58624,7
8625,58625,8
8626,58626,6
8627,58627,4
8628,58628,2
8629,58629,6
8630,58630,4
8631,58631,7
8632,58632,5
8633,58633,5
8634,58634,4
8635,58635,7
8636,58636,8
8637,58637,9
8638,58638,2
8639,58639,9
8640,58640,3
8641,58641,9
8642,58642,3
8643,58643,8
8644,58644,2
8645,58645,0
8646,58646,5
8647,58647,0
8648,58648,7
8649,58649,6
8650,58650,4
8651,58651,2
8652,58652,6
8653,58653,3
8654,58654,3
8655,58655,5
8656,58656,3
8657,58657,8
8658,58658,0
8659,58659,0
8660,58660,3
8661,58661,4
8662,58662,1
8663,58663,5
8664,58664,3
8665,58665,0
8666,58666,8
8667,58667,3
8668,58668,0
8669,58669,6
8670,58670,2
8671,58671,7
8672,58672,1
8673,58673,1
8674,58674,8
8675,58675,1
8676,58676,7
8677,58677,1
8678,58678,3
8679,58679,8
8680,58680,9
8681,58681,7
8682,58682,6
8683,58683,7
8684,58684,4
8685,58685,1
8686,58686,6
8687,58687,7
8688,58688,5
8689,58689,1
8690,58690,7
8691,58691,1
8692,58692,9
8693,58693,8
8694,58694,0
8695,58695,6
8696,58696,9
8697,58697,4
8698,58698,9
8699,58699,9
8700,58700,3
8701,58701,7
8702,58702,1
8703,58703,9
8704,58704,2
8705,58705,2
8706,58706,5
8707,58707,3
8708,58708,7
8709,58709,8
8710,58710,2
8711,58711,3
8712,58712,4
8713,58713,5
8714,58714,6
8715,58715,7
8716,58716,8
8717,58717,9
8718,58718,0
8719,58719,1
8720,58720,2
8721,58721,3
8722,58722,4
8723,58723,5
8724,58724,6
8725,58725,7
8726,58726,0
8727,58727,1
8728,58728,2
8729,58729,3
8730,58730,4
8731,58731,5
8732,58732,6
8733,58733,7
8734,58734,8
8735,58735,9
8736,58736,8
8737,58737,1
8738,58738,0
8739,58739,5
8740,58740,5
8741,58741,1
8742,58742,9
8743,58743,0
8744,58744,4
8745,58745,1
8746,58746,9
8747,58747,3
8748,58748,8
8749,58749,4
8750,58750,7
8751,58751,7
8752,58752,8
8753,58753,5
8754,58754,0
8755,58755,6
8756,58756,5
8757,58757,5
8758,58758,5
8759,58759,3
8760,58760,3
8761,58761,9
8762,58762,8
8763,58763,1
8764,58764,4
8765,58765,0
8766,58766,6
8767,58767,1
8768,58768,0
8769,58769,0
8770,58770,6
8771,58771,2
8772,58772,1
8773,58773,1
8774,58774,3
8775,58775,4
8776,58776,8
8777,58777,8
8778,58778,7
8779,58779,8
8780,58780,4
8781,58781,6
8782,58782,0
8783,58783,2
8784,58784,0
8785,58785,3
8786,58786,6
8787,58787,8
8788,58788,7
8789,58789,1
8790,58790,5
8791,58791,9
8792,58792,9
8793,58793,3
8794,58794,2
8795,58795,4
8796,58796,9
8797,58797,4
8798,58798,6
8799,58799,3
8800,58800,3
8801,58801,2
8802,58802,3
8803,58803,3
8804,58804,9
8805,58805,4
8806,58806,1
8807,58807,6
8808,58808,5
8809,58809,0
8810,58810,1
8811,58811,2
8812,58812,8
8813,58813,4
8814,58814,5
8815,58815,6
8816,58816,7
8817,58817,8
8818,58818,9
8819,58819,0
8820,58820,1
8821,58821,2
8822,58822,8
8823,58823,4
8824,58824,5
8825,58825,6
8826,58826,7
8827,58827,8
8828,58828,9
8829,58829,0
8830,58830,1
8831,58831,2
8832,58832,9
8833,58833,4
8834,58834,5
8835,58835,6
8836,58836,7
8837,58837,8
8838,58838,9
8839,58839,6
8840,58840,4
8841,58841,2
8842,58842,6
8843,58843,4
8844,58844,7
8845,58845,5
8846,58846,5
8847,58847,4
8848,58848,7
8849,58849,8
8850,58850,9
8851,58851,2
8852,58852,9
8853,58853,3
8854,58854,9
8855,58855,3
8856,58856,8
8857,58857,2
8858,58858,0
8859,58859,9
8860,58860,8
8861,58861,0
8862,58862,5
8863,58863,6
